date,number_of_electric_vehicles,vehicle_model_year,vehicle_make,location,vehicle_model,year,month,vehicle_type,day
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Hants County,Ariya,2025,7,SUV,1
2025-07-01,1,2018,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Annapolis County,Ariya,2025,7,SUV,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2022,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2013,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2017,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2013,Nissan,Annapolis County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Queens County,Ariya,2025,7,SUV,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Cape Breton County,Ariya,2025,7,SUV,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2013,Nissan,Colchester County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Colchester County,Ariya,2025,7,SUV,1
2025-07-01,1,2017,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2012,Nissan,Cape Breton County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Pictou County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Annapolis County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2017,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Annapolis County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Lunenburg County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2013,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2018,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2012,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2022,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Kings County,Ariya,2025,7,SUV,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Annapolis County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Lunenburg County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Kings County,Leaf S Plus,2025,7,Hatchback,1
2025-07-01,1,2017,Nissan,Pictou County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2014,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Cape Breton County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Lunenburg County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2019,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2025,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2023,Nissan,Annapolis County,Ariya,2025,7,SUV,1
2025-07-01,1,2012,Nissan,Hants County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Lunenburg County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf S Plus,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2017,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Pictou County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2024,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2018,Nissan,Cape Breton County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2017,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2023,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2024,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2016,Nissan,Kings County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2013,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2021,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2025,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2024,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2018,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2021,Nissan,Cape Breton County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2020,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2025,Nissan,Halifax County,Ariya,2025,7,SUV,1
2025-07-01,1,2015,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2021,Nissan,Lunenburg County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2019,Nissan,Halifax County,Leaf,2025,7,Hatchback,1
2025-07-01,1,2021,Ver-Mac,Antigonish County,St-4X8,2025,7,,1
2025-07-01,1,2021,Ver-Mac,Antigonish County,St-4X8,2025,7,,1
2025-07-01,1,2025,Ver-Mac,Halifax County,St-4815,2025,7,,1
2025-07-01,1,2025,Ver-Mac,Halifax County,St-4815,2025,7,,1
2025-07-01,1,2025,Ver-Mac,Halifax County,St-4815,2025,7,,1
2025-07-01,1,2025,Ver-Mac,Halifax County,St-4815,2025,7,,1
2025-07-01,1,2025,Ver-Mac,Halifax County,St-4815,2025,7,,1
2025-07-01,1,2025,Ver-Mac,Halifax County,St-4815,2025,7,,1
2025-07-01,1,2022,Lexus,Halifax County,Es,2025,7,Sedan,1
2025-07-01,1,2011,Lexus,Halifax County,Rz,2025,7,SUV,1
2025-07-01,1,2023,Lexus,Halifax County,Rz,2025,7,SUV,1
2025-07-01,1,2008,Lexus,Halifax County,Rz,2025,7,SUV,1
2025-07-01,1,2022,Lexus,Kings County,Rz,2025,7,SUV,1
2025-07-01,1,2023,Lexus,Halifax County,Rz,2025,7,SUV,1
2025-07-01,1,2020,Lexus,Colchester County,Ux,2025,7,SUV,1
2025-07-01,1,2025,Gmc,Halifax County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Pictou County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Cape Breton County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Sierra Ev,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Pictou County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Kings County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Annapolis County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Cape Breton County,Sierra Ev,2025,7,,1
2025-07-01,1,2025,Gmc,Antigonish County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Annapolis County,Sierra Ev,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Lunenburg County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Cape Breton County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Cape Breton County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Colchester County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Digby County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Yarmouth County,Sierra Ev,2025,7,,1
2025-07-01,1,2024,Gmc,Cape Breton County,Hummer Ev Suv,2025,7,,1
2025-07-01,1,2025,Gmc,Hants County,Sierra Ev,2025,7,,1
2025-07-01,1,2022,Mercedes Benz,Halifax County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2022,Mercedes Benz,Lunenburg County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqb 300,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Amg Eqs 4Matic,2025,7,Sedan,1
2025-07-01,1,2022,Mercedes Benz,Yarmouth County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Cape Breton County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2022,Mercedes Benz,Halifax County,Gle Coupe,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Kings County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqa 250,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Lunenburg County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqb 350,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqb 350,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Hants County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Kings County,Eqa 250,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Colchester County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Antigonish County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Lunenburg County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Kings County,Eqb 350,2025,7,SUV,1
2025-07-01,1,2022,Mercedes Benz,Halifax County,Eqb 350,2025,7,SUV,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Kings County,Eqb 350,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqb 300,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqb 300,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2023,Mercedes Benz,Queens County,Eqs 450 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqb 300,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,Eqb 300,2025,7,SUV,1
2025-07-01,1,2023,Mercedes Benz,Colchester County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2022,Mercedes Benz,Halifax County,Eqs 580 4Matic,2025,7,Sedan,1
2025-07-01,1,2025,Mercedes Benz,Halifax County,E-Sprinter,2025,7,Van,1
2025-07-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,7,Sedan,1
2025-07-01,1,2024,Mercedes Benz,Halifax County,E-Sprinter,2025,7,Van,1
2025-07-01,1,2003,Club Car,Halifax County,Golf Cart,2025,7,,1
2025-07-01,1,2021,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Colchester County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2025,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Lunenburg County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2025,Volkswagen,Halifax County,Id Buzz,2025,7,Van,1
2025-07-01,1,2024,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2016,Volkswagen,Halifax County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2020,Volkswagen,Halifax County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2020,Volkswagen,Halifax County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Hants County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Lunenburg County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2025,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2016,Volkswagen,Inverness County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Hants County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2015,Volkswagen,Hants County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Lunenburg County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Lunenburg County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Annapolis County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2016,Volkswagen,Kings County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Colchester County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Hants County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Hants County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Lunenburg County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2022,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Colchester County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2020,Volkswagen,Annapolis County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2024,Volkswagen,Cape Breton County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Annapolis County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Lunenburg County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
2025-07-01,1,2023,Volkswagen,Kings County,Id.4,2025,7,SUV,1
2025-07-01,1,2024,Volkswagen,Lunenburg County,Id.4,2025,7,SUV,1
2025-07-01,1,2025,Volkswagen,Colchester County,Id.4 Pro S,2025,7,SUV,1
2025-07-01,1,2020,Volkswagen,Halifax County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2020,Volkswagen,Halifax County,E-Golf,2025,7,Hatchback,1
2025-07-01,1,2023,Volkswagen,Halifax County,Id.4,2025,7,SUV,1
